,RT,m/z,Polarity,Area (Max.),ID,molec_class,Features Found,Filter Status,20210729_AJ_Toh_RatBloodGlucose_ExtractionBlank.raw (F1),20210729_AJ_Toh_RatBloodGlucose_SolventBlank.raw (F2),1060_8_FBG,1060_8_RBG,1060_9_FBG,1060_9_RBG,1060_10_FBG,1060_10_RBG,1062_8_FBG,1062_8_RBG,20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC1.raw (F11),1062_9_FBG,20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC3.raw (F13),1062_9_RBG,1062_10_FBG,1062_10_RBG,1074_8_FBG,1074_8_RBG,1074_9_FBG,1074_9_RBG,1074_10_FBG,1074_10_RBG,1076_8_FBG,1076_8_RBG,1076_9_FBG,1076_9_RBG,1076_10_FBG,1076_10_RBG,1082_8_FBG,1082_8_RBG,1082_9_FBG,1082_9_RBG,1082_10_FBG,1082_10_RBG,1091_8_FBG,1091_8_RBG,1091_9_FBG,1091_9_RBG,1091_10_FBG,1091_10_RBG,1092_8_FBG,1092_8_RBG,1092_9_FBG,1092_9_RBG,1092_10_FBG,1092_10_RBG,1093_8_FBG,1093_8_RBG,1093_9_FBG,1093_9_RBG,1093_10_FBG,1093_10_RBG,1101_8_FBG,1101_8_RBG,1101_9_FBG,1101_9_RBG,1101_10_FBG,1101_10_RBG,1102_8_FBG,1102_8_RBG,1102_9_FBG,1102_9_RBG,1102_10_FBG,1102_10_RBG,20210729_AJ_Toh_RatBloodGlucose_Water_R1.raw (F65),20210729_AJ_Toh_RatBloodGlucose_Water_R2.raw (F66),20210729_AJ_Toh_RatBloodGlucose_Water_R3.raw (F67),mean,is_id,C,unsat,C_cat,unsat_cat
2269,15.291,1011.81104,+,10905854.45,,,55,Adduct of existing peak,12142.09523,36404.38168,6530224.017,2910938.123,7771713.845,3549892.228,4500212.432,6757537.127,5679639.18,9746821.359,2945419.085,7564270.27,8097456.177,4159201.866,7605221.275,1981632.838,5495354.459,2117894.944,4021100.37,1778436.297,3133605.144,1786165.148,9576486.956,10905854.45,8954062.245,7875960.296,4331078.013,6074122.545,7020045.227,6830692.386,4029695.669,6841268.844,4072548.181,6683823.078,3567772.895,880814.5816,4838568.533,1338162.77,2910716.498,327856.9591,3344057.701,1389761.846,4327498.356,806000.5926,3689226.854,864722.1891,5055486.802,1738720.091,4578422.844,2722637.622,4238345.956,1779095.557,8277986.816,5146573.691,6370770.389,4516871.759,8815538.97,3946421.138,6542536.573,3820457.5,7452978.372,3407141.175,8586885.3,3588428.911,15694.59299,14578.93714,12722.66468,4819265.967556668,False,,,,
2270,15.292,972.79211,+,8335415.188,,,2,M+1 isotope,11667.94778,34982.7947,2774720.132,1347084.332,3012560.524,1479576.302,2219371.188,2590396.766,2928673.102,5367461.103,634788.1625,3875086.973,3833996.943,1962227.229,3231410.471,694696.6468,2330701.863,1012839.985,2581869.686,1044568.042,1468279.608,890913.2657,5985133.083,6046278.049,5574988.04,8335415.188,1731109.439,4098127.168,3959459.962,3645718.472,1813948.289,5046213.702,1399985.881,3485116.172,1564123.26,431985.2092,2355474.829,506240.5332,1402085.087,172277.5284,1502532.654,700489.7904,2128233.246,477178.8822,1584137.194,440275.9199,2187892.1,730296.7996,2405139.876,1198337.939,2043544.71,953647.455,3020633.394,1744365.408,2991102.364,1540921.132,3453696.17,1753672.013,3407070.874,2375213.126,3791570.843,1972474.95,3405807.059,1491265.381,15081.72091,14009.6313,12225.84607,2427760.273173333,False,,,,
2271,15.295,975.74017,+,17216182.67,TG 16:0_22:6_22:5,TG,60,,12220.34686,36638.99543,6198868.353,4603871.302,10705777.47,5036572.376,6538232.81,8618910.799,9966635.367,12515225.52,4555840.528,10615276.01,11793612.12,5517300.717,10920776.15,2800316.086,8153164.684,3145664.937,5939480.77,2401721.064,4962701.207,2040422.236,16317896.81,14917290.52,17216182.67,15485067.8,7172171.345,9036022.029,10129473.3,6782101.951,5535681.463,10798832.61,5581520.092,8674254.07,5766010.679,1418086.033,6253273.474,1897858.495,4291189.265,564482.4987,5340496.009,1857030.729,6975380.351,1313730.379,5047754.598,1199366.994,7355754.504,2640503.517,6541242.077,3913828.448,5681594.909,2584175.046,10785958.77,6675460.66,8276649.669,4142814.694,11887664.32,5166799.628,9343517.153,4996409.688,11066087.21,4494958.59,10794181.49,4491892.382,15795.73925,14672.89339,12804.65789,6851526.079628335,True,60.0,11.0,60.0,11.0
2272,15.295,992.71844,+,3963957.98,,,2,M+1 isotope,9687.277798,29044.35782,3103781.173,1979096.576,2643705.289,1499250.918,1893269.976,3039118.787,3034570.349,3785367.286,1455025.52,2882389.11,3145319.532,1882700.487,2952252.735,1200529.455,2566800.394,1241571.887,1700408.413,1200898.003,1405642.171,1036873.294,3963957.98,3159335.813,3641439.602,2685426.718,1920278.455,2292423.184,2761590.403,2502845.394,1953582.041,2512885.713,1826278.514,2584802.039,2191494.062,701737.2779,2019939.225,797567.2837,1298611.112,305265.2321,1808645.355,903368.1457,1812716.376,630177.063,1856836.531,642661.0503,2277739.59,1246936.217,1922421.691,1401255.784,2160342.914,1078365.602,2698556.911,2378190.897,2368414.533,1958527.826,3024457.828,1624824.887,2794688.371,1900774.127,2290344.218,1584454.526,3489544.935,1534372.695,12175.95605,11631.45334,10150.47113,2059271.7404116665,False,,,,
2273,15.296,1012.81586,+,5725733.38,,,3,M+1 isotope,10925.91733,32758.04194,3440667.866,1635588.551,3514895.628,1554282.873,2260531.352,3341037.167,3327183.489,5146957.225,1597364.965,3830044.072,4060568.889,1777769.693,4021825.199,1127142.483,2963040.423,1177119.061,2272116.66,1003883.993,1675956.846,1052182.625,5536409.46,5725733.38,5267354.647,4680661.181,2269052.224,3264657.321,3995102.944,3453161.09,2076657.57,3805039.114,2027286.435,3526493.034,1919115.743,491785.47,2240466.782,766867.141,1592101.209,148957.0326,1824345.314,774939.9916,2516896.715,431182.1326,1773619.754,475208.7317,2302888.03,992106.7937,2230093.402,1571232.032,1980776.343,948525.3841,4184952.296,2162391.22,3028027.569,2109070.303,4092416.04,1878457.023,3597597.731,2252804.603,3820496.184,1658481.56,4024413.161,2041156.633,13732.80419,13118.68001,11448.33572,2509686.765505,False,,,,
2274,15.3,970.78564,+,65032648.59,,,54,Adduct of existing identified peak,12765.41348,38273.212,27145231.38,10078651.38,31409265.68,11089460.59,16864639.28,13693169.34,27677770.01,39412247.56,5277945.399,30866902.19,27897698.41,14432128.09,30302991.07,5241322.761,22336714.94,6893922.215,16754463.67,6690284.311,10268510.78,4355978.228,56768354.23,52522527.38,52403513.09,65032648.59,15097878.07,34108718.28,21004367.61,18752339.67,13577550.97,35993536.37,12705942.97,19687508.45,10748100.0,2643522.525,20117624.16,4632094.214,9587787.032,1161309.42,13064066.01,4332002.523,19663075.72,2186426.326,14693670.56,2546306.102,15115272.74,5545895.416,15246408.74,11081190.14,15065567.57,4956130.179,28862111.29,12128266.26,22189429.75,13922475.44,31915185.23,12493767.14,28217240.39,13334232.5,34482555.01,14884862.03,34516638.74,13243902.62,16044.87006,15327.35144,13375.78665,19262427.5822,False,,,,
2275,15.302,847.6792,+,16609217.21,,,7,,10964.87225,32874.83644,6061658.179,3535838.718,392775.8018,3799779.409,3155471.111,4636368.543,4649716.013,929660.0767,1846790.13,5663665.643,380542.7398,8676802.586,414525.6703,54568.07876,6037049.249,4815596.682,6392168.665,6403049.813,308883.6664,5315868.326,1285622.977,16609217.21,1232336.849,1403026.141,5242325.359,12254747.79,288175.7387,10071074.6,199257.9396,1305203.472,1642583.153,7907563.568,2845832.996,1510186.819,829832.0571,3569012.585,276510.7704,84367.00137,3772020.681,4525262.021,359384.0919,222009.8794,974565.906,3217416.547,223997.5431,289851.452,326147.6074,6139382.897,4188345.019,4113841.935,4455267.56,117503.9537,256982.2014,4077106.815,174876.799,80682.19171,1374551.024,7448740.263,372627.0566,7727986.912,257718.9634,677252.1733,13781.76671,13165.45294,11489.15326,3252897.4125006665,False,,,,
2276,15.308,971.78906,+,27879294.87,,,2,M+1 isotope,12949.85846,37641.08006,10979330.58,4256567.383,12327637.37,4936997.333,7283357.862,8481699.58,10640787.6,17309204.01,2290980.295,12831665.18,13559999.72,5494702.7,12789882.73,2458883.798,8837119.403,2850568.359,6695883.717,2474042.516,6504360.916,2632226.477,22965253.11,19851330.26,19658593.14,27879294.87,6780412.796,12735414.03,13591064.48,9960810.173,5912112.459,16238598.14,5402451.112,11002172.53,6108622.853,1204435.526,9060590.857,1764742.541,5842253.101,608902.8379,5419469.663,1805852.132,8078517.241,1159741.885,5693140.261,1264064.445,7509931.101,2460509.488,7365842.96,4712177.655,6734958.211,2352929.89,11732940.81,6240864.2,8858961.27,5666732.665,13658912.19,5667008.104,12045383.81,7225590.328,14602692.15,5914943.95,13006727.53,5646749.135,15779.86813,15074.20027,13154.86812,8352943.556731662,False,,,,
2277,15.308,842.72351,+,12965992.41,,,30,Adduct of existing peak,14062.64803,40875.602,2815147.857,1120273.615,2600379.619,1358511.792,1422762.603,1367184.036,2994142.685,4886886.302,308736.6034,2622047.139,2312165.057,2599452.627,2300265.363,1043003.95,1841828.146,1320810.593,2525058.296,1564960.905,1701637.161,1564471.055,6669596.845,7924922.928,3587694.216,12965992.41,1928187.728,6486739.117,4007436.806,3067556.22,1338275.96,7174531.103,569444.1601,2984809.813,3066908.087,511398.4201,3503973.755,1292036.294,2555879.255,314272.8513,1932340.628,1181259.04,3085395.928,764931.9152,3633313.253,789421.9297,2463905.079,958193.5267,3654321.11,1849239.627,2282472.142,1189059.391,1743440.362,568821.2781,1306509.166,1295044.728,770643.4526,1073028.132,5427768.257,3297131.207,3719321.202,3382289.047,2513950.089,2448401.951,17135.84223,16369.53588,19036.42317,2648811.3692299994,False,,,,
2278,15.317,965.69946,+,3796703.334,,,36,Adduct of existing identified peak,9820.919251,29445.04109,3325926.177,944117.1459,3293423.488,894121.2536,2809509.567,1203434.973,2148279.518,1392214.746,1741455.523,2620918.674,2766473.137,1104497.414,3101038.071,206900.0713,1724312.78,1009162.059,1163266.347,730739.3839,2164734.621,745148.6352,3796703.334,1887014.81,3546220.481,2159472.406,2165474.333,1126376.876,2839345.165,1373263.422,2269326.831,1696743.972,1894830.226,2227806.683,2278998.856,391291.3759,515720.4711,179199.3989,1641396.097,120620.0901,1350102.415,708789.2656,631769.9071,409810.3669,3077761.218,487741.0439,2086795.993,649917.1912,2088967.446,939527.949,2105500.588,180502.9319,3495597.362,989476.8963,946343.5546,956444.878,2626470.997,531608.4331,2251218.916,1455827.81,2785277.643,1342916.449,3173143.169,1099125.782,12343.93022,11791.91579,9791.36525,1651036.4659750003,False,,,,
2279,15.319,1109.37524,+,11630494.48,,,62,,2513565.583,1789055.337,6487852.87,11630494.48,6787300.126,6173361.787,8277905.235,6505700.833,4161891.287,11275817.23,2375332.408,5575966.197,7362267.566,5839228.659,7508580.681,6458347.004,5387908.742,8220727.367,7307933.07,5220342.762,4801401.509,6863261.21,7214170.697,6535572.706,6468965.958,3968169.037,2894338.365,5478971.84,5648513.198,9236306.557,7380884.157,3612960.005,4916936.756,5107406.76,5788609.875,4805318.437,4821587.834,6230172.038,5069146.602,5856774.173,5045215.615,5687342.956,7804742.256,4117546.646,5363282.743,9043286.281,6185975.974,6019097.606,4048589.437,4977935.955,6012382.94,5529591.596,5325175.464,6396167.381,5391134.502,6424830.202,5072222.281,5469361.501,5354561.672,5065550.143,3787668.348,3935234.866,5260597.97,5452108.401,2891390.893,2161219.029,2067605.476,5971473.812999999,False,,,,
2280,15.321,985.79639,+,6478440.396,,,31,Adduct of existing peak,11303.1972,32854.76455,4126506.386,796018.4565,3533847.656,1037922.339,2677146.67,1517836.889,3239942.403,3485403.562,690344.8376,1236534.351,4002394.35,1464582.062,3492710.281,391857.0486,2857811.169,937012.5424,2801914.82,704667.7998,2437201.004,664285.4289,6478440.396,3452200.963,6066699.166,4821709.217,2690491.425,3079724.636,4665480.984,2962046.796,2061285.528,2427448.566,1847624.405,1375654.07,1686927.807,243679.5755,1909665.68,331556.2217,1837187.887,96962.06434,1622173.303,646865.7343,3239282.577,295741.9471,2375527.031,258997.3156,2246214.601,646542.9896,2610561.65,1241783.952,2469333.889,768210.3005,5000071.992,1152157.499,3186178.874,1730469.877,4295166.138,1154092.168,3219505.558,1454094.257,4089622.458,1708936.53,3525896.532,420785.7404,13773.35218,13157.41471,15300.99058,2246603.319487333,False,,,,
2281,15.322,1068.34839,+,10243195.62,,,58,,910878.7796,718884.7051,4309518.378,10243195.62,5994003.813,4389827.78,5655757.22,4768388.48,1666837.11,8948080.812,847947.2936,3952615.095,4885807.574,4427778.775,4322556.15,4725006.695,3750938.949,6255753.679,5080031.945,3794757.767,3814904.389,5159031.775,4617399.037,5090331.436,4008939.655,2590982.151,1796105.866,5123110.124,4760285.135,6690567.362,5193786.104,2883323.713,3795478.989,3145790.382,4954086.601,3495029.966,2925553.768,4136028.376,3822370.83,4299342.329,3386190.124,4008993.199,6192465.446,3200153.52,3543091.266,6232910.205,4324617.573,4463940.517,3294478.1,3631508.102,4249320.983,3757328.306,3324121.761,4414924.429,3090774.832,4585279.294,4115420.806,3811223.577,4219934.072,4016990.005,2678580.543,3258135.811,4156599.496,3769063.134,1394254.614,968180.2661,925939.9164,4338559.022616667,False,,,,
2282,15.322,1069.34839,+,5896564.749,,,3,M+1 isotope,568096.5179,456181.0552,3001824.506,5896564.749,3261082.096,2749214.548,3790236.719,2867294.888,1963977.803,5382968.149,532208.3925,2993693.782,3533277.361,2605157.156,3491749.488,2781081.382,2255617.179,3537610.112,3603445.443,2313876.209,2425825.86,3110736.022,3614587.337,4031810.587,3100804.942,2754309.203,1343729.853,3238977.173,3355152.283,4310366.878,3023119.311,2252164.903,2258200.572,2213289.6,2950968.661,1873507.011,2138941.145,2631949.664,2287245.68,2260052.174,2221324.388,2407622.326,4080098.827,1726721.984,2234736.865,3714184.658,2841499.514,2560185.586,1952329.498,2226365.747,2785693.8,2196054.925,2229901.381,2672472.647,2355755.116,2567538.652,2623720.253,2328955.938,2725594.18,2378418.494,1924925.858,2056978.254,2683832.514,2379438.643,822003.7669,565580.3749,520728.7477,2792424.7186,False,,,,
2283,15.328,949.72516,+,14781744.97,TG 16:0_20:4_22:6,TG,41,Redundant Identification,10587.51543,30774.50746,5780758.776,733316.4788,6352174.639,1002317.456,4149892.722,1951117.522,5382547.839,961632.485,2481132.568,4194179.62,5734705.771,528673.4069,5562847.562,446108.125,2951546.661,401849.4333,5147039.977,483748.8569,3636918.551,980500.4687,14781744.97,5295309.752,11012241.59,6820455.498,4917103.13,2929843.229,8010508.672,2918885.575,3958670.093,4034016.51,2997139.997,1449499.338,3160363.317,200559.1418,3609907.077,402404.5018,1301293.217,85819.62218,2678355.546,164174.7176,6175718.616,250345.6969,3530739.759,525710.5122,3712911.28,349988.2853,5187209.986,893543.382,3572710.006,421354.6669,6002519.441,1897159.628,4725781.674,1476149.346,5764350.616,1942167.046,6175572.167,1230480.811,7649485.576,604842.6395,5311533.233,1011828.026,12901.26821,12324.3299,14332.18151,3329792.8077963325,True,58.0,10.0,58.0,10.0
2284,15.33,944.77063,+,37935598.49,TG 58:10,TG,90,,10558.6238,30690.52878,14770756.92,2550723.956,18674223.91,1636491.377,11499631.12,3047870.088,12960218.64,8250271.881,2445061.17,16834483.14,19989582.78,3901779.911,12592267.48,828945.9308,9063845.104,2073557.908,13430263.67,1638664.115,9979415.231,1625988.687,37935598.49,21958893.99,22668765.34,27081405.83,10166091.8,12317173.53,23739259.28,8508347.902,9242020.11,15641314.16,5173377.015,8714877.656,9294710.233,462252.7116,10811004.66,1333317.869,6781484.552,418132.4847,6952577.33,1195709.906,14353281.31,869248.8758,10739433.77,992196.4369,12077582.12,2217735.157,11595729.18,2873756.833,10516869.73,1411408.751,17460237.38,3320855.138,12290027.43,4044830.895,15720909.05,4148396.08,15222752.32,4453280.817,24423245.02,8577333.133,11254182.85,7357146.963,12866.06273,12290.69879,14293.07129,9694602.552630004,True,58.0,10.0,58.0,10.0
2285,15.34,766.69324,+,6513214.778,,,12,,15210.92128,37621.66327,750066.5884,682768.4222,188596.0192,930111.417,203372.8273,927369.0416,275690.3282,1862576.112,109512.797,814975.9667,935035.5549,1209245.755,171029.5687,808325.5769,1527081.778,1179727.017,330573.5079,1440519.878,262942.6991,1055694.787,309332.3224,3913856.969,850272.7587,6513214.778,148428.8627,2985407.038,397601.7991,2893829.299,120152.4812,2766716.825,107547.6387,1717218.742,1331616.291,455418.9356,1665283.956,936363.8569,271036.0098,363082.5568,522527.6658,1496339.602,185298.1208,559898.5811,723047.1005,1024511.738,2131294.796,2123646.389,502226.6203,1071382.342,176628.6555,739923.7526,979871.8454,342997.8423,118694.0557,751197.4829,228238.5338,676917.3099,1429227.619,1700781.529,1411573.513,2216658.628,247337.3764,2121923.009,58937.52583,15066.42439,17521.01174,1097486.5419683333,False,,,,
2286,15.342,962.79974,+,57329660.8,,,3,M+1 isotope,17788.70903,43997.38903,26799282.91,11853594.97,31649279.11,12363841.68,19028196.51,19895015.12,24220944.58,40031425.77,7102644.583,37490111.99,33063264.98,16921504.88,28859901.29,7597055.447,23038836.06,10323584.69,19252209.13,9234654.244,15576028.7,8908985.802,49234411.93,17832198.17,47718542.28,57329660.8,15866587.52,33246531.26,31607366.21,15879473.87,15801986.66,35028399.52,13592534.53,27301022.94,17496576.97,3710714.704,20922286.12,6722228.311,13462292.07,2029157.513,14623913.1,6891716.734,18877528.76,3980577.385,16185399.85,4218171.44,24199222.44,7094908.58,18702336.82,14205248.39,17842331.09,7479289.734,29047371.15,16099782.71,22170517.12,16990521.95,34000787.96,14186149.71,26602020.39,18343436.98,28517906.65,18177490.23,32643821.85,16946918.85,18444.55568,18630.97145,20490.28944,20264229.902233344,False,,,,
2287,15.348,961.79596,+,62464592.42,,,40,,17157.06022,42435.1116,32210353.07,13741810.03,18810182.74,8203339.871,11786593.39,19282895.84,11743161.61,28820499.86,10038132.52,37954848.98,49036494.31,18865828.98,36360949.51,6024605.153,28751388.45,10183686.15,20708634.17,11023327.44,17187661.49,11183999.67,53500307.5,62464592.42,58687250.71,36298985.31,19436764.91,25684889.43,21977628.4,31369889.72,19686236.37,26630472.71,16791798.0,40536161.88,17387165.84,3319459.479,16933124.64,9686752.177,16610595.29,1872463.421,12907384.86,7977117.075,24428854.93,4441728.404,12901494.23,4840168.992,22828630.48,7579712.857,21472271.17,14471770.59,14398681.33,10379257.1,35036337.16,10978094.86,30055431.17,14307356.81,16380827.83,10661256.47,33142201.29,28141196.47,34213253.56,23802996.44,38711123.72,15678830.06,17789.6188,17969.41524,19762.7118,21190904.707816664,False,,,,
2288,15.369,920.77051,+,341483342.6,TG 56:8,TG,110,,15801.22942,14908.19496,95443125.92,37021258.01,110859901.8,35488574.32,56172727.41,49659411.95,76746013.77,149931799.5,18664089.86,110361072.7,78191458.38,70814427.29,99259156.02,23647623.23,78885435.05,38069601.96,94210226.2,39788713.56,55481760.86,36150910.11,199039384.6,199982282.3,189833355.8,341483342.6,65426219.3,173407970.0,113131682.1,62878543.15,45338043.92,193050621.2,36071582.85,92396237.9,59068235.36,11974986.81,81147313.39,25450575.78,57623644.9,7065727.069,51571609.12,24874020.06,68663298.09,12758759.69,64924537.69,15339384.47,54547551.72,24742648.77,61004660.48,52088027.69,74178905.58,29280739.38,89193003.46,42169972.32,64213997.48,57232744.03,98050365.34,45462432.07,108961163.6,71291725.04,99262235.12,90403587.03,105543337.4,69722218.63,15394.19283,16549.38837,26625.17327,78130706.88248332,True,56.0,8.0,56.0,8.0
2289,15.369,925.72491,+,74258162.85,TG 18:2_18:1_20:5,TG,51,Redundant Identification,17519.61783,16529.46561,27632362.5,13049528.95,29890188.6,13081581.89,18208945.14,17058052.54,26118587.35,45988442.18,12096731.0,33011337.39,35472747.82,23208078.19,25462478.56,8836074.194,19376439.73,13206278.01,26550875.58,14923910.81,17140111.18,12287138.09,43301271.05,51798737.38,52223200.81,74258162.85,23702938.56,45649515.85,28732383.76,28651140.9,11544949.05,48017225.31,12960863.02,29923179.19,17919248.74,5389662.714,24345362.15,11782988.61,19141787.33,3504231.267,17784606.92,10259636.83,18717263.2,5933082.109,20897098.22,6920045.654,17560334.7,10153381.41,9791659.591,20399883.16,23710225.7,11707881.6,26342656.08,16938951.86,14660665.58,22583766.01,17641638.99,16626918.5,29517891.66,25988764.23,24909723.15,27285661.63,33627528.75,23623701.86,18165.54344,18349.13928,29520.6688,22857670.44698333,True,56.0,8.0,56.0,8.0
2290,15.37,941.69806,+,19982367.68,,,19,Adduct of existing peak,19381.90927,18286.50635,14558949.65,10116543.14,7669814.712,6057218.061,9511005.709,12775806.22,8731818.492,16604764.04,4452737.126,9302789.265,16206065.4,15549113.62,13345236.36,7669029.485,14270268.34,9281210.199,10362795.96,10053532.54,9396585.516,9755804.201,15677291.06,19670899.35,19982367.68,19321243.43,10369308.82,17659245.1,12349602.4,14398766.43,8534655.6,17454011.57,8355579.6,12704251.6,8023022.177,4574067.215,14013798.4,8192868.033,7764575.444,2571413.13,10606649.14,7013477.825,7783379.574,4564094.439,11096520.67,6163896.15,10020443.31,8265776.137,9969470.354,11485462.44,10860724.23,5376196.759,9851096.541,11657089.61,8810523.789,11917913.81,16392187.37,10402860.85,11412928.89,15206882.18,13445303.35,15483797.35,10649257.73,11579769.9,20096.49515,20299.60677,32658.64186,11110749.249116665,False,,,,
