PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
1531	Unknown	2649	15.39743	16.59077	17.36567	351.0015	54383.00390625	2268022.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1062.533	350.91861:2295 351.00153:56833 351.1553:2058 352.00497:6621 352.2457:2789 352.88785:4615 354.02637:4770	
1532	Unknown	2649	15.60597	16.59077	17.5735	352.005	4911.84716796875	112388.15625	null	[M+H]+	M + 1	isotope of 1531	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	98.23695	352.00497:6621 352.2457:2789 352.88785:4615 354.02637:4770 356.91333:27907	
1533	Unknown	2649	14.49926	16.59077	17.22212	374.9629	21475.427734375	898943.6875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	429.5086	374.87906:4005 374.96292:22485 375.99481:2854 376.84906:3693 378.05511:2720	51.37297:847 51.99717:946 58.50573:810 62.07403:930 64.13604:852 67.26984:805 68.89812:891 71.42654:864 71.50967:828 75.29442:1119 79.37418:855 79.59814:833 82.63783:928 82.63923:901 83.42912:1122 84.80443:1034 87.50414:844 88.00008:968 97.07863:893 109.75407:899 112.85081:970 114.72295:917 121.37389:973 125.61035:806 126.46177:805 128.65758:813 128.95374:16718 137.32695:820 138.56325:897 143.64127:939 149.71725:900 165.80798:977 178.21419:1111 184.86382:987 205.82056:894 213.42719:3700 213.43361:14701 234.91838:1076 251.76439:878 256.46182:890 258.12875:879 259.86298:925 282.54782:1068 287.31613:941 291.82932:931 304.01614:1679 312.26651:901 370.89844:928 375.18927:1895 389.509:908 396.66531:1025
1534	Unknown	2649	15.39743	16.59077	17.5735	392.9898	2685.5302734375	66496.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	53.7106	392.87982:3531 392.90698:2799 392.98981:3203 393.44385:1835 394.34656:9439 395.35074:2826 396.81665:1842 397.33081:6867	
1535	Unknown	2649	14.77315	16.59077	18.20514	414.9552	7360.84765625	276228.71875	null	[2M+H]+	M + 0	adduct linked to 1518_[M+NH4]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	147.2169	414.87167:2977 414.95523:7842 416.3736:2993 419.3157:64032	
1536	Unknown	2649	14.63234	16.59077	18.26283	414.9559	7360.84765625	276228.71875	null	[2M+H]+	M + 0	adduct linked to 1518_[M+NH4]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	147.2169	414.87167:2977 414.95523:7842 416.3736:2993 419.3157:64032	
1537	w/o MS2:NCGC00381128-01_C18H26O10_4-(beta-D-Glucopyranosyloxy)benzyl 2,3-dihydroxy-3-methylbutanoate	2649	15.6791	16.59077	17.43301	425.1358	2608.462890625	62028.9609375	null	[M+H]+	M + 0		null	425.14182	C18H26O10	Phenolic glycosides	CHRIGVPNNGMWMG-UHFFFAOYNA-N	CC(C)(O)C(O)C(=O)OCC1=CC=C(OC2OC(CO)C(O)C(O)C2O)C=C1	530	True	True	False	null	null	null	null	83.3	52.16926	425.13577:2407 425.3624:2001 426.9873:4813	
1538	Unknown	2649	15.4651	16.59077	17.43301	433.0046	28782.990234375	1152170.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	559.9503	433.00464:32198 433.3313:23279 434.00864:2978 434.33499:8051 434.89221:3903	
1539	Unknown	2649	15.88738	16.59077	17.36567	434.0086	2779.5888671875	57049.62890625	null	[M+H]+	M + 1	isotope of 1538	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	55.59178	434.00864:2978 434.33499:8051 434.89221:3903 438.9166:8254	
1540	Unknown	2649	15.39743	16.59077	17.78516	456.9659	10432.4931640625	335370.6875	null	[2M+H]+	M + 0	adduct linked to 1520_[M+Na]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	208.6499	456.88199:1815 456.96588:13029 458.85153:2357	
1541	Unknown	2649	15.88738	16.59077	18.13179	504.888	6763.78125	254649.359375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	135.2756	504.80521:3363 504.88889:7606	
1542	Unknown	2649	15.88738	16.59077	18.13179	504.8889	6763.78125	254649.359375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	135.2756	504.80521:3363 504.88889:7606	
1543	Unknown	2649	15.74648	16.59077	17.07877	515.0076	9049.4560546875	352881.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	180.9891	515.00763:9494	
1544	Unknown	2649	15.81977	16.59077	17.29258	520.919	3461.435546875	63874.64453125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	69.22871	520.91901:3739	
1545	Unknown	2649	15.81977	16.59077	17.29258	520.9211	3461.435546875	63874.64453125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	69.22871	520.91901:3739	
1546	Unknown	2649	15.6791	16.59077	17.50587	636.7928	1688.13671875	26780.236328125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	33.76273	636.79285:2406	
1547	Unknown	2649	15.96056	16.59077	16.80066	700.2541	1966.05310058594	31997.408203125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	39.32106	700.25409:2508	
1548	Unknown	2660	15.1207	16.66107	18.20514	227.9916	3670.486328125	131043.703125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	73.40972	227.99156:4347 228.19611:5156 228.23232:25491 228.98346:17516 229.14348:2140 229.23532:3754 230.03772:6244 230.13959:3535 232.04095:2152 232.06206:3709 232.16988:2438	
1549	w/o MS2:Bauerine C	2660	15.39743	16.66107	17.36567	267.0033	10011.3544921875	668457.125	null	[M+H]+	M + 0		null	267.00864	C12H8Cl2N2O	Beta carbolines	JFESWTBLTSUPGK-UHFFFAOYSA-N	CN1C2=C(C=CNC2=O)C2=C1C(Cl)=C(Cl)C=C2	530	True	True	False	null	null	null	null	86.6	195.2883	266.89194:5469 266.92386:2611 267.0033:11772 267.96796:13000 268.91486:3707 268.99854:564698 269.21143:3701 269.96594:13155 270.00186:35155 270.02988:3905 270.14816:8945 270.24341:2013 270.88483:8926 271.00327:7791 271.14371:2097 271.96432:2446	
1550	w/o MS2:Bauerine C	2660	15.39743	16.66107	17.36567	267.0033	10011.3544921875	668457.125	null	[M+H]+	M + 0		null	267.00864	C12H8Cl2N2O	Beta carbolines	JFESWTBLTSUPGK-UHFFFAOYSA-N	CN1C2=C(C=CNC2=O)C2=C1C(Cl)=C(Cl)C=C2	530	True	True	False	null	null	null	null	86.7	195.2883	266.89194:5469 266.92386:2611 267.0033:11772 267.96796:13000 268.91486:3707 268.99854:564698 269.21143:3701 269.96594:13155 270.00186:35155 270.02988:3905 270.14816:8945 270.24341:2013 270.88483:8926 271.00327:7791 271.14371:2097 271.96432:2446	
1551	Unknown	2660	14.98223	16.66107	18.26283	271.0027	5927.9638671875	214508.921875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	118.5593	270.88483:8926 271.00327:7791 271.14371:2097 271.96432:2446 272.25861:1996 273.16705:3149 274.27417:4715 274.91037:40674 275.91458:2498	
1552	w/o MS2:C18H22O7; PlaSMA ID-1925	2660	16.10128	16.66107	16.94084	351.156	3124.7099609375	79853.3046875	null	[M+H]+	M + 0		9.16	351.1535	C18H22O7	NA			530	True	True	False	99.7	null	null	null	96.8	53.52329	350.86969:3158 351.00171:61578 351.15604:5252 352.00525:6312 352.88824:14041 353.96429:2524 354.02612:13338 354.16849:2131 354.28439:2049	
1553	w/o MS2:NCGC00380826-01![1-(3,4-dihydroxy-5-methoxyphenyl)-7-(3,4-dihydroxyphenyl)heptan-3-yl] acetate	2660	16.24194	16.66107	17.29258	405.1996	22000.732421875	996878.9375	null	[M+H]+	M + 0		null	405.19077	C22H28O7	Linear diarylheptanoids	ISMTYWQWKQRTNM-UHFFFAOYNA-N	COC1=CC(CCC(CCCCC2=CC(O)=C(O)C=C2)OC(C)=O)=CC(O)=C1O	530	True	True	False	null	null	null	null	68	281.4633	405.19955:23908 406.20312:8206	54.27248:872 54.45457:888 54.59424:889 54.68268:1027 56.93651:859 63.15384:934 65.15851:987 67.00462:990 68.29791:1051 75.2979:1038 77.67978:1024 80.16791:866 80.82239:948 88.0038:982 89.02573:960 92.96171:1031 92.96668:880 100.95325:902 104.19172:820 104.21922:1552 104.76785:909 113.39304:1041 120.37498:852 125.36747:1005 126.26053:806 128.30109:944 129.90428:859 149.02362:935 159.22519:837 168.60295:830 175.0984:841 183.42868:983 200.34961:869 206.69508:922 209.9028:949 217.93492:4835 300.0686:1075 304.02921:1296 335.15765:3296 371.60345:1306 371.96829:915
1554	Unknown	2660	16.02821	16.66107	16.86784	406.2031	5483.7109375	198539.765625	null	[M+H]+	M + 1	isotope of 1553	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	70.77271	406.20312:8206 410.92981:5789	
1555	Unknown	2660	15.5383	16.66107	17.64676	496.959	2435.20849609375	54293.44140625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	48.70417	496.95898:2795 498.84531:5294 498.87418:1979	
1556	Unknown	2660	16.3824	16.66107	17.7119	538.9692	4706.595703125	85165.78125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	94.13192	538.96918:7596 540.85388:3046	
1557	Unknown	2671	16.3824	16.72867	18.47726	87.97754	4229.85205078125	149032.15625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	84.59705	87.97754:3827 88.02215:3962 88.03991:1519 88.05109:2113 88.07626:38715 88.11258:4602 89.06027:5107 89.0715:16086 90.09041:2556 90.0919:33627 90.97723:4056 91.05479:14657 92.03746:5081	
1558	Unknown	2671	16.16888	16.72867	17.29258	212.1397	1364.6435546875	19799.2734375	null	[M+H]+	M + 0	similar chromatogram in higher mz_1565; similar chromatogram in higher mz_1566	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	27.29287	212.03287:7427 212.0952:605854 212.13972:2812 213.09418:3072 213.09857:36412 213.12337:2806 213.16002:6601 213.18488:2453 214.09102:23668 214.09904:2905 214.10774:1991 215.07677:23226 215.09468:2384 215.15825:2395 215.16417:2348 216.028:2053 216.06668:9454 216.08:2006 216.15941:2012 217.1075:19217	
1559	Unknown	2671	15.81977	16.72867	17.7119	350.8696	1749.33972167969	29030.88671875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	34.98679	350.86963:1859 350.91876:1756 351.00156:50597 351.15567:3120 352.00537:2449 352.88809:15276 353.96384:3975 354.02643:19480	
1560	Unknown	2671	15.74648	16.72867	17.7119	410.9295	6857.42529296875	143408.21875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	137.1485	410.92953:8939 412.8161:3495 414.87137:2474 414.95523:5736 415.21039:2338	
1561	Unknown	2671	15.88738	16.72867	17.5735	428.8479	4865.705078125	89055.28125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	97.3141	428.8479:6921 431.056:1888 432.81351:1787 433.00461:23615 433.33145:22843	
1562	Unknown	2671	15.74648	16.72867	17.78516	434.8914	7856.96337890625	192963.875	null	[M+H]+	M + 0	similar chromatogram in higher mz_1565	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	157.1393	434.80792:2556 434.89145:8593 436.94531:2283 438.42673:1697 438.9165:6835	
1563	Unknown	2671	15.74648	16.72867	17.78516	434.8914	7856.96337890625	192963.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	157.1393	434.80792:2556 434.89145:8593 436.94531:2283 438.42673:1697 438.9165:6835	
1564	Unknown	2671	15.96056	16.72867	17.7119	474.8833	5228.47119140625	111082.4140625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	104.5694	474.88327:7392 476.19888:11462 477.19943:2882	
1565	Unknown	2671	15.88738	16.72867	17.5735	516.8934	2701.08422851563	47186.77734375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	54.02169	516.89343:4090 517.39368:2522 517.94049:2397 518.78143:2405	
1566	Unknown	2671	15.81977	16.72867	17.78516	516.8953	2701.08422851563	47186.77734375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	54.02169	516.89343:4090 517.39368:2522 517.94049:2397 518.78143:2405	
1567	Unknown	2671	15.96056	16.72867	17.36567	561.9958	1186.54248046875	17665.23828125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.73085	561.99591:2227 562.93005:2114	
1568	Unknown	2682	16.52036	16.80066	17.7119	90.97717	3101.57470703125	78860.7734375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	62.03149	90.97717:4021 91.0548:15105 92.03755:3883 93.0704:2750 94.06571:27091 95.04971:2437 95.06095:39418 95.06902:1945 95.08604:7430	
1569	Unknown	2682	16.3824	16.80066	18.20514	142.9387	115176.8046875	3745591.75	null	[M+H]+	M + 0	adduct linked to 1570_[M+Na]+; adduct linked to 1582_[2M+H]+; found in higher mz's MsMs_1578	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2141.334	142.93874:137227 143.03578:5262 143.03874:1833 143.0704:3158 143.0816:5642 143.10678:4218 143.11803:2065 144.03258:3808 144.06572:3455 144.13846:3295 144.92763:21939 144.93448:4943 144.9823:30550 144.98508:8539 144.99313:2946 145.00758:1950 146.08138:5850 146.11777:6167 146.92558:1812 146.98051:13087 147.05537:2003 147.08061:2629 147.09195:2283 147.11296:1810	50.16408:796 56.89019:808 58.5169:672 62.22898:1025 66.11931:816 71.85548:754 72.5711:698 82.39241:811 86.04604:719 92.96014:919 93.04819:912 102.27668:804 102.37385:822 117.6523:743 117.90243:731 119.94933:834 132.37846:727 133.73048:742 138.99568:746 139.95335:741 143.25412:742
1570	Unknown	2682	16.3824	16.80066	18.20514	164.9207	312958.71875	9470434	null	[M+Na]+	M + 0	adduct linked to 1569_[M+H]+; similar chromatogram in higher mz_1583; similar chromatogram in higher mz_1584; similar chromatogram in higher mz_1587; similar chromatogram in higher mz_1589; similar chromatogram in higher mz_1591; similar chromatogram in higher mz_1592; similar chromatogram in higher mz_1602; similar chromatogram in higher mz_1607; similar chromatogram in higher mz_1610; similar chromatogram in higher mz_1611; similar chromatogram in higher mz_1612; similar chromatogram in higher mz_1614; found in higher mz's MsMs_1593; found in higher mz's MsMs_1591; found in higher mz's MsMs_1586; found in higher mz's MsMs_1583; found in higher mz's MsMs_1582; found in higher mz's MsMs_1578; found in higher mz's MsMs_1575; found in higher mz's MsMs_1573	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5922.415	164.92072:364921 165.0511:17560 165.06598:2317 165.07715:1849 165.09142:2304 165.10243:1974 165.11351:2342 165.13892:2984 165.92009:2862 166.06123:2381 166.08636:3544 166.10753:2172 166.9165:20469 166.92522:2380 166.97498:6865 167.00844:1720 167.04858:1954 167.08159:2624 167.10678:4828 168.06903:5429 168.10199:3223 168.11325:2554 168.94624:17330 169.08615:3486 169.09715:1789 169.13351:3531	53.93928:793 53.95304:886 54.14072:696 55.13823:793 55.16003:750 56.02035:821 58.85498:819 59.22476:673 62.22802:783 64.03719:704 65.75954:734 67.09587:766 80.91122:915 83.06094:1074 83.91179:892 85.19685:792 85.87376:864 104.21337:769 104.63654:875 114.02854:738 119.01918:1033 132.52789:771 135.15503:721 137.02985:1240 137.09227:701 142.03511:2845 143.05443:797 149.13307:822 150.41833:837 162.88579:846 164.92067:42151 165.10249:720 165.13876:1076
1571	Unknown	2682	15.60597	16.80066	17.29258	166.9165	16136.91015625	393213.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	322.7382	166.9165:20469 166.92522:2380 166.97498:6865 167.00844:1720 167.04858:1954 167.08159:2624 167.10678:4828 168.06903:5429 168.10199:3223 168.11325:2554 168.94624:17330 169.08615:3486 169.09715:1789 169.13351:3531 170.09686:1761 170.11781:3175 170.12898:3203 171.11296:180178 171.1382:6453 171.14934:122099	
1572	Unknown	2682	15.88738	16.80066	17.14901	180.8946	7557.4462890625	174031.640625	null	[M+H]+	M + 0	found in higher mz's MsMs_1578	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	151.1489	180.89464:9390 180.97859:12361 181.02876:8408 181.03351:65280 181.12245:4106 182.0369:2762 183.01161:2973 183.06136:3219 183.10184:2990 183.11304:2006 183.13811:3497 184.0229:1776 184.09662:2261 184.14493:2173 184.16992:2035 184.88914:22832 185.09204:1902 185.11766:4213 185.12828:1617 185.15384:2621	
1573	Unknown	2682	16.3824	16.80066	17.78516	204.9132	45161.36328125	1179710.375	null	[M+H]+	M + 0	adduct linked to 1605_[2M+H]+; similar chromatogram in higher mz_1618; found in higher mz's MsMs_1583	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	890.4037	204.91322:53115 205.08609:8781 205.14365:1879 205.16971:1922 206.06686:2290 206.98962:2091 207.12398:4500 207.17409:1589 208.10616:2231 208.93869:5262 209.1284:2284 209.15364:2652	54.08626:798 58.1375:825 58.18757:691 62.5456:860 65.55782:707 67.10452:929 69.8189:798 71.70485:716 73.49275:736 73.9594:754 75.29774:726 75.89535:895 76.34053:780 83.43176:961 85.533:783 90.09208:759 92.95852:775 97.93023:833 98.32528:710 104.21711:1009 105.61061:934 107.35915:810 114.98062:959 126.75578:796 129.11267:875 141.02687:917 144.88318:796 149.02339:5727 153.66936:901 162.2482:851 164.92062:30591 166.86385:747 170.05472:739 175.02789:716 180.59761:861 204.91313:1344 217.49219:1991
1574	Unknown	2682	15.6791	16.80066	18.06415	244.9056	6976.56787109375	160671.84375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	139.5314	244.90564:9722 246.92375:80186 247.00397:17062 248.91948:5148 248.97789:2434 249.00171:2377 249.89845:2486	
1575	Unknown	2682	16.3824	16.80066	17.7119	246.9238	68918.1328125	1773234.375	null	[M+H]+	M + 0	found in higher mz's MsMs_1591	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1359.409	246.92375:80186 247.00397:17062 248.91948:5148 248.97789:2434 249.00171:2377 249.89845:2486 250.0511:46180 250.94205:2272 250.94922:31820 251.18561:2270	58.90362:741 64.32922:747 67.01984:751 67.98075:737 68.29707:1090 71.53355:758 75.45517:915 77.99448:760 82.87396:898 91.0827:964 92.95991:1126 98.25494:827 104.99263:6409 112.62788:933 127.29079:860 132.97285:782 144.19553:889 145.86293:769 154.20601:925 164.92056:36914 176.79398:749 184.61235:917 217.72656:5763 224.04744:913 231.39101:879 238.94531:781 239.26099:833 266.35208:819
1576	Unknown	2682	15.88738	16.80066	17.92345	249.8983	2387.1142578125	56134.33984375	null	[M+H]+	M + 0	adduct linked to 1616_[2M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	47.74228	249.89845:2486 250.0511:46180 250.94205:2272 250.94922:31820 251.18561:2270 251.95256:2259 252.02556:5450 252.92842:2965 253.18005:1805 253.23886:3274	
1577	Unknown	2682	15.88738	16.80066	17.92345	249.8985	2387.1142578125	56134.33984375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	47.74228	249.89845:2486 250.0511:46180 250.94205:2272 250.94922:31820 251.18561:2270 251.95256:2259 252.02556:5450 252.92842:2965 253.18005:1805 253.23886:3274	
1578	Unknown	2682	15.39743	16.80066	18.54499	262.8881	34564.15234375	686575.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	691.283	262.88806:37695 262.89673:2503 262.98175:37010 263.98474:2459 264.84595:11711 264.88382:2311 264.98624:2281 266.89221:2872 266.92511:2691 267.00342:11472	53.93832:855 58.28066:885 62.16781:795 62.19135:783 69.56117:989 82.83234:912 83.43298:1010 88.89201:960 90.56962:1006 92.96025:879 93.73815:757 98.65133:722 103.34697:934 104.9927:11990 119.13343:766 138.5359:918 140.96664:789 142.93875:4428 143.88275:1000 147.44308:977 160.67509:822 162.59296:888 164.92059:10174 173.23549:878 180.89452:1421 206.72128:843 223.07016:1909 230.18958:801 252.39677:952 252.40407:930
