PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
1094	Unknown	1672	9.905299	10.31328	12.48454	323.9917	32030.05859375	1791905.875	null	[M+Na]+	M + 1	isotope of 1093	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	640.6012	323.99167:35426 324.98691:19486 325.02295:68646 325.85907:3939 326.02377:19622 327.02023:23011 328.02533:6969 328.03549:8552 328.07437:6159	
1095	w/o MS2:Pesticide5_Prothioconazole_C14H15Cl2N3OS_Redigo	1672	9.905299	10.31328	12.34383	326.0238	21038.5	1115499.25	null	[M+H]+	M + 0		null	326.02802	C14H15Cl2N3OS	Chlorobenzenes	MNHVNIJQQRJYDH-UHFFFAOYNA-N	OC(CN1NC=NC1=S)(CC1=CC=CC=C1Cl)C1(Cl)CC1	530	True	True	False	null	null	null	null	91.4	420.77	325.85907:3939 326.02377:19622 327.02023:23011 328.02533:6969 328.03549:8552 328.07437:6159 329.00699:44361 330.00833:7206 331.004:4185	
1096	Unknown	1672	9.971851	10.31328	12.20292	327.0202	18438.189453125	930848.3125	null	[M+H]+	M + 1	isotope of 1095	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	368.7638	327.02023:23011 328.02533:6969 328.03549:8552 328.07437:6159 329.00699:44361 330.00833:7206 331.004:4185	
1097	Unknown	1672	10.03847	10.31328	10.79419	332.045	21048.669921875	724621.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	193.967	332.04498:24832 332.99063:7882 333.93872:10752 334.93527:12027 334.97205:6264 335.9321:10236	
1098	Unknown	1672	9.971851	10.31328	12.48454	338.9677	100499.0078125	5406960	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1994.039	338.96765:97766 339.97079:12576 340.96274:45413 341.00058:31789 341.013:18463 341.96039:41951 342.01089:16217 342.95905:28898 343.00989:8457 343.95889:7146	52.04917:844 52.84365:833 52.86676:800 58.67801:854 60.30603:814 64.09586:904 68.27309:812 68.29277:793 72.08064:980 73.24814:904 75.29937:852 75.60719:741 80.7429:765 82.57665:974 83.43476:1116 88.19367:861 90.10801:1035 91.10744:772 98.97582:1649 101.60842:987 104.22124:1374 113.5656:981 116.89365:957 116.98627:1734 117.66012:896 120.96487:886 130.08885:783 134.99663:1284 154.23633:936 163.20747:870 166.05684:820 169.44902:1139 180.97861:1547 193.30682:928 198.98926:2162 203.60399:861 217.51868:1406 217.52496:4982 234.63004:835 256.96451:1463 274.97495:13069 292.9856:11696 297.99139:1584 319.08289:936
1099	Unknown	1672	9.971851	10.31328	11.71041	341.9604	36114.4140625	1800658.5	null	[M+H]+	M + 0	adduct linked to 1102_[M+Na]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	665.2646	341.96039:41951 342.01089:16217 342.95905:28898 343.00989:8457 343.95889:7146 344.95438:8875 344.98444:42384 346.30576:5176	
1100	Unknown	1672	9.971851	10.31328	12.27054	342.959	29606.146484375	1550101.625	null	[M+H]+	M + 1	isotope of 1099	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	592.1229	342.95905:28898 343.00989:8457 343.95889:7146 344.95438:8875 344.98444:42384 346.30576:5176	
1101	Unknown	1672	10.03847	10.31328	10.51824	360.9697	8226.982421875	147153.765625	null	[2M+H]+	M + 0	adduct linked to 1047_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	164.5397	360.93405:6076 360.95773:7772 360.96967:9243 362.95657:9081 363.95474:20244 364.01657:11021 365.20691:6107	
1102	Unknown	1672	10.03847	10.31328	10.51824	363.9547	15664.837890625	354266.9375	null	[M+Na]+	M + 0	adduct linked to 1099_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	173.304	363.95474:20244 364.01657:11021 365.20691:6107 366.0322:9592 367.021:10203	
1103	Unknown	1672	9.905299	10.31328	11.92157	382.9989	33831.62890625	1423843.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	676.6326	382.99887:40013 384.00061:14761 384.99612:7099 385.03174:8491 386.03271:4693	
1104	Unknown	1672	10.03847	10.31328	11.85121	384.0006	10482.2998046875	332393.375	null	[M+H]+	M + 1	isotope of 1103	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	209.646	384.00061:14761 384.99612:7099 385.03174:8491 386.03271:4693	
1105	Unknown	1672	10.11056	10.31328	10.59038	386.031	2452.64379882813	35850.29296875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	49.05288	386.03271:4693 389.01535:31187 390.01785:11830 391.0134:8576	
1106	w/o MS2:dUDP	1672	9.971851	10.31328	11.92157	389.0154	34093.58203125	1754450.5	null	[M+H]+	M + 0		null	389.01456	C9H14N2O11P2	Pyrimidine 2'-deoxyribonucleoside diphosphates	QHWZTVCCBMIIKE-SHYZEUOFSA-N	O[C@H]1C[C@@H](O[C@@H]1COP(O)(=O)OP(O)(O)=O)N1C=CC(=O)NC1=O	530	True	True	False	null	null	null	null	99.7	672.5333	389.01535:31187 390.01785:11830 391.0134:8576 392.05396:12315	
1107	Unknown	1672	9.971851	10.31328	11.92157	398.9764	45311.58984375	1839084.25	null	[M+H]+	M + 0	adduct linked to 1113_[M+Na]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	906.2318	398.97644:51098 399.34692:23711 399.978:12491 400.24478:4747 400.35052:8094 400.97137:5919 401.00967:19696 402.01138:9922 402.96844:8287 403.96631:4512	50.56007:803 51.33325:982 51.89026:846 52.29567:991 54.67272:943 56.15616:847 57.07059:1193 57.68576:999 61.0352:892 62.0099:975 70.18454:1068 71.08618:1879 73.85522:882 75.30564:1226 85.10179:1337 86.74169:1019 92.97493:994 95.12253:969 98.97585:3298 101.06018:1681 104.22797:986 104.22999:1135 105.43205:902 109.54328:1008 111.0444:1133 116.98621:2477 127.53721:953 129.05467:2172 131.8446:844 134.9964:1419 147.06531:1107 153.57417:1227 154.48759:890 168.94562:858 171.84308:900 191.13556:950 196.13905:1014 200.62109:1018 209.09496:901 217.47604:7563 230.7955:1027 252.07349:834 256.96469:4964 262.04416:939 274.97501:36516 292.98566:21229 297.99109:3402 309.23587:1018 316.0015:1846 331.52563:954 381.32327:1070 391.46817:959 396.85477:1031 404.76257:951 416.98727:1223
1108	w/o MS2:NCGC00180582-03!methyl 2-(3,5-dichloro-2-hydroxy-6-methoxy-4-methylbenzoyl)-3,5-dihydroxybenzoate	1672	9.971851	10.31328	11.56956	401.0097	18632.23046875	703327.0625	null	[M+H]+	M + 0		null	401.01892	C17H14Cl2O7	Benzophenones	IPUONOHBPFSQMA-UHFFFAOYSA-N	COC(=O)C1=C(C(=O)C2=C(O)C(Cl)=C(C)C(Cl)=C2OC)C(O)=CC(O)=C1	530	True	True	False	null	null	null	null	65.2	372.6446	400.97137:5919 401.00967:19696 402.01138:9922 402.96844:8287 403.96631:4512 404.96756:5315 404.99323:69865 405.20007:19920 405.99509:12681	
1109	Unknown	1672	9.905299	10.31328	12.48454	404.9932	70726.46875	3591237.75	null	[2M+H]+	M + 0	adduct linked to 1053_[M+H]+; adduct linked to 1054_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1414.529	404.96756:5315 404.99323:69865 405.20007:19920 405.99509:12681 406.20181:5555 406.99075:10164	52.13935:853 54.96377:834 55.54781:922 56.93631:974 57.01523:974 57.28282:1017 62.22961:955 65.55752:839 67.08011:813 71.78445:808 73.36487:967 75.29789:996 86.5133:981 90.9096:939 104.99268:16659 109.30897:876 123.98167:882 124.24075:895 159.12332:939 167.07726:1242 174.72514:821 180.97858:1426 191.82816:1026 198.98904:1717 206.77336:936 217.97282:4954 247.00385:1415 262.98148:4910 279.19751:986 322.99011:1863 336.24185:1004 341.00061:2676 350.48795:873 361.76428:979
1110	Unknown	1672	9.971851	10.31328	10.93418	405.9951	14481.1796875	540631.375	null	[2M+H]+	M + 1	isotope of 1109	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	217.3308	405.99509:12681 406.20181:5555 406.99075:10164	
1111	Unknown	1672	10.03847	10.31328	11.35514	417.9469	10062.2802734375	312123.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	201.2456	417.94812:14672 418.94559:4419 418.98267:8363 419.31577:38030 419.98099:5224 420.31888:16683 420.96973:36599 421.17325:7571 421.97559:6119 422.84479:4309	
1112	Unknown	1672	9.8332	10.31328	11.71041	418.9827	5239.4208984375	201963.78125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	104.7884	418.94559:4419 418.98267:8363 419.31577:38030 419.98099:5224 420.31888:16683 420.96973:36599 421.17325:7571 421.97559:6119 422.84479:4309 422.96606:15891 423.18292:4994 423.96527:9153	
1113	Unknown	1672	9.905299	10.31328	12.34383	420.9697	37407.02734375	1815348.375	null	[M+Na]+	M + 0	adduct linked to 1107_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	748.1405	420.96973:36599 421.17325:7571 421.97559:6119 422.84479:4309 422.96606:15891 423.18292:4994 423.96527:9153 424.9624:16817 425.026:5097	
1114	Unknown	1672	9.971851	10.31328	11.14483	424.9624	12996.76953125	549643.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	217.7099	424.9624:16817 425.026:5097 426.98676:8000	
1115	Unknown	1672	9.905299	10.31328	11.56956	449.0242	11666.9375	502360.3125	null	[2M+H]+	M + 0	adduct linked to 1058_[M+H]+; adduct linked to 1059_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	233.3387	449.0242:13679 451.02213:7853	
1116	Unknown	1672	9.695693	10.31328	12.20292	480.9801	32303.39453125	1552096	null	[2M+H]+	M + 0	adduct linked to 1060_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	646.0679	480.98007:34270 481.98431:5727 482.97574:11456 483.12131:5410 483.97464:7569 484.97156:4914	
1117	Unknown	1672	9.971851	10.31328	11.42843	487.9972	5467.4169921875	131925.4375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	109.3483	487.99716:7009	
1118	Unknown	1672	10.03847	10.31328	11.56956	498.9522	12646.3427734375	367323.8125	null	[2M+H]+	M + 0	adduct linked to 1068_[M+NH4]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	252.9268	498.95224:14625 499.95053:12290 500.95041:7216 502.97104:12453	
1119	Unknown	1672	10.03847	10.31328	11.35514	502.971	12391.6767578125	445555	null	[M+H]+	M + 0	adduct linked to 1120_[M+Na]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	247.8335	502.97104:12453	
1120	Unknown	1672	9.695693	10.31328	11.35514	525.0087	6493.81396484375	172968.453125	null	[M+Na]+	M + 0	adduct linked to 1119_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	129.8763	525.00867:6338	
1121	Unknown	1672	9.905299	10.31328	10.72567	547.0038	8842.0166015625	273782.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	176.8403	547.00385:9969 550.21667:8607	
1122	Unknown	1672	9.905299	10.31328	11.35514	556.9644	9804.9404296875	257780.015625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	196.0988	556.96442:8909 559.45685:3941	
1123	Unknown	1672	10.03847	10.31328	10.93418	562.9816	10242.5498046875	307456.96875	null	[2M+H]+	M + 0	adduct linked to 1072_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	192.3891	562.98163:9882	
1124	Unknown	1672	9.765122	10.31328	11.00442	575.9354	5260.32568359375	78941.6640625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	105.2065	575.93536:9058 576.04382:5079	
1125	Unknown	1683	10.03847	10.38542	12.06233	82.99833	94798.9453125	5283986	null	[M+H]+	M + 0	adduct linked to 1136_[2M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1681.678	82.99835:96712 82.99969:4813 83.061:16650 83.45583:3499 83.99921:11430 84.045:7221 84.91176:5112 84.9959:14099 85.04028:7400 86.06062:22578 87.04467:8587 87.05587:10477	55.05495:1537 60.82:708 61.79235:783 64.66691:781 69.87818:665 70.6134:743 72.63217:798 77.27615:795 78.12123:826 79.31077:632 80.51347:728 82.55795:694 82.64016:649 83.06094:9271 83.43139:650 83.43741:901 90.25316:936 99.73977:937
1126	Unknown	1683	10.03847	10.38542	12.27054	82.99835	94798.9453125	5403480	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1728.438	82.99835:96712 82.99969:4813 83.061:16650 83.45583:3499 83.99921:11430 84.045:7221 84.91176:5112 84.9959:14099 85.04028:7400 86.06062:22578 87.04467:8587 87.05587:10477	55.05495:1537 60.82:708 61.79235:783 64.66691:781 69.87818:665 70.6134:743 72.63217:798 77.27615:795 78.12123:826 79.31077:632 80.51347:728 82.55795:694 82.64016:649 83.06094:9271 83.43139:650 83.43741:901 90.25316:936 99.73977:937
1127	Unknown	1683	10.03847	10.38542	11.99189	99.97919	34284.0390625	2030314.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	599.0314	99.75201:4160 99.95975:15526 99.9792:41811 100.03992:5796 100.07622:23876 100.08749:33782 100.11261:27308 100.95714:28676 100.95877:3965 100.97187:13196 100.98012:5733 101.00882:149324 101.06019:4339 101.07144:28618 102.00964:17301 102.01237:5166 102.05544:14113 102.09186:19907 102.1283:7535 102.96873:47941 103.00639:25207 103.06145:4052 103.95606:5374 104.04595:43827 104.07109:127769	
1128	Unknown	1683	9.971851	10.38542	11.99189	102.9687	40911.625	2479452.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	706.2412	102.96873:47941 103.00639:25207 103.06145:4052 103.95606:5374 104.04595:43827 104.07109:127769 104.99273:115050 105.07045:4715 105.07439:4188 105.95421:5254 106.08673:8582	53.68147:715 55.96121:655 59.60296:769 60.95838:11838 61.35242:675 72.60552:842 73.70351:834 74.20863:721 75.30164:1093 76.88785:739 77.3709:747 85.07462:794 102.96864:2463 104.22342:782
1129	Unknown	1683	10.11056	10.38542	11.35514	113.9852	16071.2080078125	704358.5	null	[M+H]+	M + 0	adduct linked to 1131_[M+Na]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	242.8939	113.98519:15761 114.05529:7474 114.06651:5455 114.09172:60904 114.98302:31713 115.12341:11214 115.98067:7560 116.07092:7848 116.08216:4108 116.10738:12499 116.94846:12974 116.96222:6474 116.9723:80181 116.98627:272845 117.94611:18517 117.9701:19917 117.98957:4430 118.06884:4058 118.08659:104808 118.12297:64118 118.94377:9061 118.96768:28529 118.98243:4530	
1130	Unknown	1683	10.03847	10.38542	12.83141	119.0193	82100	7045159.5	null	[M+H]+	M + 0	adduct linked to 1132_[M+Na]+; found in higher mz's MsMs_1135; found in higher mz's MsMs_1134; found in higher mz's MsMs_1132	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1395.114	118.94377:9061 118.96768:28529 118.98243:4530 119.01928:89220 119.08986:5738 119.12634:5320 120.02001:10674 120.02242:4886 120.97913:5936 121.01437:4972 121.0167:7524 121.10159:6710 121.96655:7606 122.06031:8781 122.0816:8359 122.09684:7445 123.04053:4314 123.08079:6584 123.092:6183 123.96459:7861	50.25663:816 52.17:708 53.08094:920 54.20699:752 56.96249:714 57.11083:659 57.52018:722 58.06587:899 58.20152:760 59.07368:1130 60.07703:1475 69.09378:782 75.30418:915 83.80444:777 92.96785:821 104.22758:1238 111.6662:946 117.66402:800 119.06076:1742 119.08363:846 119.08991:7245 123.87251:798
1131	Unknown	1683	10.03847	10.38542	11.99189	135.9566	25384.955078125	1658510.375	null	[M+Na]+	M + 0	adduct linked to 1129_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	409.4162	135.95662:28088 135.97023:14371 136.02161:7879 136.112:5363 137.06006:5109 137.10744:7704 139.12306:5968 139.98805:79719 140.00206:1069210 140.06836:28981 140.07091:4998	
1132	Unknown	1683	10.11056	10.38542	11.64002	141.0054	46084.140625	2234701.75	null	[M+Na]+	M + 0	adduct linked to 1130_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	772.706	140.98587:27728 140.99136:5721 141.0054:47480 141.05096:9064 141.09108:5854 141.10229:6541 141.98344:29312 141.99811:5204 142.00636:4264 142.03511:1828622 142.08636:8694 143.01915:32937 143.03587:222057 143.03848:64480 143.99493:24213 144.01981:5935 144.03261:249574 144.03912:18475 144.10214:4652 144.98228:40685 145.03595:11832	53.22087:878 57.4361:829 58.51354:679 58.77627:851 65.4743:687 70.14373:750 74.37466:729 75.30286:1052 79.01265:749 84.27321:716 85.30987:757 87.83017:745 101.38036:755 104.22588:1013 104.61714:837 108.09753:766 109.83533:734 113.11803:763 117.05121:1885 117.97005:1339 119.01926:1436 124.55811:722 131.87386:712 132.48163:781 135.06157:2529 137.02943:1243 142.035:1069 145.36163:708
1133	Unknown	1683	8.392277	10.38542	13.32257	160.0456	271631.34375	46102748	null	[M+H]+	M + 0	found in higher mz's MsMs_1142; found in higher mz's MsMs_1141; found in higher mz's MsMs_1140	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4384.361	159.97026:362904 159.97559:21628 160.04564:279808 160.09679:3938 160.18098:23103 160.97052:12584 160.97375:9946 161.02963:115533 161.04073:22338 161.04597:23702 161.96776:53080 162.00545:9971 162.00891:6734 162.03043:13596 162.04323:45837 163.02718:17656 163.07559:5770 163.13306:8946 163.96828:29968 165.00104:32735	54.61212:868 55.64097:798 56.9364:889 59.93091:10393 66.58117:818 70.74564:754 70.8353:700 72.08141:5658 73.95672:1489 74.95436:912 77.94135:5466 91.96696:910 95.9518:7480 96.43963:923 98.34801:1045 100.95715:4567 104.21928:1090 115.98038:1019 115.9864:1938 116.97222:1628 117.65347:1003 118.96764:133580 119.96777:824 120.08404:844 120.97168:1119 128.59337:732 129.41698:991 130.08617:1445 133.99092:14575 133.99658:829 136.63072:762 136.95409:5295 141.71397:987 141.9834:10343 146.62509:874 149.82207:904 150.95729:11208 153.66997:1190 153.7751:758 153.96719:5469 154.96471:59968 154.96996:5634 157.00703:1058 159.9704:1402 160.09711:1697 162.15938:738 165.26237:1052 171.97803:1481 172.9753:13546 177.9807:13482
1134	Unknown	1683	9.971851	10.38542	12.20292	161.0296	105350.4296875	5723268.5	null	[M+H]+	M + 0	adduct linked to 1140_[M+Na]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2005.411	160.97052:12584 160.97375:9946 161.02963:115533 161.04073:22338 161.04597:23702 161.96776:53080 162.00545:9971 162.00891:6734 162.03043:13596 162.04323:45837 163.02718:17656 163.07559:5770 163.13306:8946 163.96828:29968 165.00104:32735 165.05112:1223206 165.09071:4221 165.96544:14708	53.01215:803 55.59383:910 56.93552:799 57.51605:710 62.27782:720 63.41664:789 65.08042:810 80.06696:841 83.41856:809 83.43143:858 83.4345:787 91.97586:837 92.4346:770 98.13802:890 100.80424:682 113.8317:752 118.96761:3623 119.01918:4689 119.96793:5726 119.97102:2754 120.96526:1701 125.51132:871 125.79388:766 137.02965:2534 139.08417:780 142.88678:832 142.98387:1458 143.48044:944 154.96486:2731 155.89879:792 155.96503:2045 155.96828:1501 155.97156:1645 163.34735:813 166.82097:921
1135	Unknown	1683	9.971851	10.38542	12.20292	161.0296	105350.4296875	5723268.5	null	[M+NH4]+	M + 0	adduct linked to 1137_[M+Na]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2005.411	160.97052:12584 160.97375:9946 161.02963:115533 161.04073:22338 161.04597:23702 161.96776:53080 162.00545:9971 162.00891:6734 162.03043:13596 162.04323:45837 163.02718:17656 163.07559:5770 163.13306:8946 163.96828:29968 165.00104:32735 165.05112:1223206 165.09071:4221 165.96544:14708	53.01215:803 55.59383:910 56.93552:799 57.51605:710 62.27782:720 63.41664:789 65.08042:810 80.06696:841 83.41856:809 83.43143:858 83.4345:787 91.97586:837 92.4346:770 98.13802:890 100.80424:682 113.8317:752 118.96761:3623 119.01918:4689 119.96793:5726 119.97102:2754 120.96526:1701 125.51132:871 125.79388:766 137.02965:2534 139.08417:780 142.88678:832 142.98387:1458 143.48044:944 154.96486:2731 155.89879:792 155.96503:2045 155.96828:1501 155.97156:1645 163.34735:813 166.82097:921
